5,0.001,50,6.51339197522134E-5
15,0.001,47,6.680584359342471E-5
25,0.001,45,9.65059656961548E-5
35,0.001,55,6.28576536731258E-5
45,0.001,52,6.967683112620383E-5
55,0.001,50,7.499206568713575E-5
65,0.001,49,7.555493583511857E-5
75,0.001,48,8.310662321563231E-5
85,0.001,50,6.890284726572725E-5
95,0.001,48,9.026532951304627E-5
105,0.001,48,9.508671843699977E-5
115,0.001,54,6.249607497980449E-5
125,0.001,56,6.071273221000116E-5
135,0.001,55,6.222760571541322E-5
145,0.001,52,7.075976996768085E-5
155,0.001,55,6.163034754175355E-5
165,0.001,52,6.490962403587767E-5
175,0.001,50,7.873900377618995E-5
185,0.001,56,6.37089795495228E-5
195,0.001,51,7.446626186397296E-5
205,0.001,51,7.577980236380708E-5
215,0.001,52,7.483836870061398E-5
225,0.001,50,9.289354669011259E-5
235,0.001,56,6.100392914080422E-5
245,0.001,51,7.541057688120995E-5
255,0.001,52,7.5599794162062E-5
265,0.001,55,6.545800978482957E-5
275,0.001,54,6.892136389282558E-5
285,0.001,53,7.480721093725279E-5
295,0.001,51,8.892709455267934E-5
305,0.001,53,6.792664951937618E-5
315,0.001,51,8.924713079817438E-5
325,0.001,51,8.056959440551706E-5
335,0.001,56,5.938068265978577E-5
345,0.001,52,7.839727081130379E-5
355,0.001,51,8.975755303271942E-5
365,0.001,51,8.517958189923066E-5
375,0.001,51,8.948127143657415E-5
385,0.001,55,7.144511361400863E-5
395,0.001,56,6.736371097070571E-5
405,0.001,54,7.380697793394195E-5
415,0.001,51,9.085073930812974E-5
425,0.001,52,8.364663660803768E-5
435,0.001,58,5.998145255544399E-5
445,0.001,52,7.570264267639534E-5
455,0.001,55,6.248754589353471E-5
465,0.001,56,6.48392023729736E-5
475,0.001,56,6.503249594985057E-5
485,0.001,53,7.245336268401998E-5
495,0.001,53,7.169062068253289E-5
505,0.001,58,6.265898668005834E-5
515,0.001,52,8.100677739575652E-5
525,0.001,54,6.98808295647842E-5
535,0.001,55,6.804723589719951E-5
545,0.001,52,8.190111691573512E-5
555,0.001,53,7.715954321564386E-5
565,0.001,53,8.074337754423498E-5
575,0.001,56,6.435673582445851E-5
585,0.001,54,6.767384265148494E-5
595,0.001,57,6.3525681751614E-5
605,0.001,52,8.897278814403974E-5
615,0.001,56,6.623108922843653E-5
625,0.001,52,8.927553326771756E-5
635,0.001,53,8.004054241933575E-5
645,0.001,53,8.136292484108043E-5
655,0.001,57,6.729436233520327E-5
665,0.001,54,7.502412281144707E-5
675,0.001,53,7.645127722274503E-5
685,0.001,53,7.972151047145797E-5
695,0.001,52,9.40421293084273E-5
705,0.001,52,9.316347800492204E-5
715,0.001,55,7.47507632833081E-5
725,0.001,54,7.72403751331151E-5
735,0.001,55,7.523259000276319E-5
745,0.001,57,6.3240173278476E-5
755,0.001,54,7.159431865560388E-5
765,0.001,53,7.722936888430429E-5
775,0.001,53,8.105741356729974E-5
785,0.001,55,7.666286911700599E-5
795,0.001,52,9.870588963597602E-5
805,0.001,52,9.94691875376168E-5
815,0.001,55,6.87960726919332E-5
825,0.001,53,7.926920589513039E-5
835,0.001,53,7.987114179739796E-5
845,0.001,53,8.55006544442679E-5
855,0.001,54,8.088914972807204E-5
865,0.001,53,8.291803162258334E-5
875,0.001,55,6.892224308496961E-5
885,0.001,55,7.519332178417592E-5
895,0.001,53,8.304597301675182E-5
905,0.001,53,8.593397641908733E-5
915,0.001,54,7.680218825615456E-5
925,0.001,55,7.200007112281645E-5
935,0.001,54,7.48611171775468E-5
945,0.001,53,8.49311562704979E-5
955,0.001,54,7.58939600873457E-5
965,0.001,53,8.557124724326247E-5
975,0.001,54,8.191558797069285E-5
985,0.001,53,9.150216308483323E-5
995,0.001,55,6.939910782129062E-5